ts_code,ann_date,end_date,proc,exp_date,vol,amount,high_limit,low_limit
688609.SH,20260828,,股东大会通过,,,1883612.0,9.82,8.72
688219.SH,20260828,20260901,完成,,966600.0,,,4.26
603288.SH,20260828,20260827,实施,,2710957.0,98652330.36,34.05,33.93
600113.SH,20260828,20260901,完成,,9745500.0,32062700.0,3.29,3.29
603885.SH,20260828,20260827,实施,,43855492.0,467688100.83,11.25,9.91
002587.SZ,20260828,20260826,完成,,1940000.0,10476516.0,5.52,5.25
600406.SH,20260828,20260827,实施,,2869768.0,66092492.4,23.09,22.97
301662.SZ,20260828,20260827,实施,,74510.0,5273633.0,71.0,70.26
603112.SH,20260828,20260826,完成,,3257300.0,49988736.88,15.9,14.98
600109.SH,20260828,20260828,完成,,,,12.0,
603683.SH,20260828,20260901,完成,,36000.0,145800.0,4.05,4.05
002870.SZ,20260827,20260826,完成,,430000.0,20382104.0,48.0,46.92
920245.BJ,20260827,,预案,,,155965.0,4.6418,4.6418
920570.BJ,20260827,,预案,20270226,,3600000.0,30.0,
301359.SZ,20260827,20260826,实施,,150000.0,2674600.0,17.93,17.77
920768.BJ,20260827,20260825,完成,,1360000.0,9535057.84,7.12,6.9
300184.SZ,20260827,20260826,完成,,,,19.0,
002916.SZ,20260827,,预案,,,1674912.0,112.32,112.32
603700.SH,20260827,,预案,,,,,6.8
688362.SH,20260827,20260826,实施,,162600.0,9989370.32,61.73,61.17
603986.SH,20260827,20260826,实施,,1286600.0,502305623.34,397.81,384.91
300054.SZ,20260827,20260826,实施,,192500.0,13888150.09,72.23,72.07
603381.SH,20260827,20260825,完成,,3510000.0,53796464.0,15.98,14.81
603381.SH,20260827,20260824,完成,,2506300.0,38031960.0,15.56,14.81
688526.SH,20260827,,预案,,,8996296.0,8.0,8.0
603197.SH,20260827,,预案,,,523040.0,18.68,18.68
600487.SH,20260827,,预案,,,235455.0,7.135,7.135
002239.SZ,20260827,,预案,,,253653.372,1.26,1.26
002088.SZ,20260827,,预案,,,,,5.26
002979.SZ,20260827,,预案,,,1978400.0,24.73,24.73
300145.SZ,20260827,,预案,,,,,1.72
600887.SH,20260827,,预案,,,2000000000.0,39.53,
301186.SZ,20260827,,预案,,,,,11.39
603203.SH,20260827,,预案,,,121836.0,7.81,7.81
603855.SH,20260827,,预案,,,563040.0,8.5,8.5
002437.SZ,20260827,,预案,,,,,1.25
300493.SZ,20260827,,预案,,,209400.0,3.49,3.49
601126.SH,20260827,,预案,,,99900.0,5.55,5.55
603138.SH,20260827,,预案,,,859750.0,9.05,9.05
300664.SZ,20260827,,预案,,,855000.0,2.85,2.85
002273.SZ,20260827,,股东大会通过,,,2014000.0,10.07,10.07
688612.SH,20260827,,股东大会通过,,,3884767.92,7.31,7.31
002326.SZ,20260827,,股东大会通过,,,1324365.6,4.3,4.3
688500.SH,20260827,20260831,完成,,24440.0,411325.2,16.83,16.83
688153.SH,20260827,20260825,实施,,701612.0,17058375.0,24.6,23.7
603176.SH,20260827,20260831,完成,,4026300.0,8947236.0,2.225,2.222
688289.SH,20260827,20260827,完成,,,,22.0,
002092.SZ,20260827,20260827,完成,,14280000.0,66565500.0,,4.65
600785.SH,20260827,20260826,实施,,1170000.0,13373069.69,11.58,11.31
688080.SH,20260827,20260826,实施,,27584.0,999968.11,36.3,36.04
001267.SZ,20260827,20260827,完成,,6750.0,30882.9,,4.487
603381.SH,20260827,20260824,实施,,2506300.0,38031960.0,15.56,14.81
603194.SH,20260827,20260826,实施,,120000.0,4080000.0,34.14,33.79
002870.SZ,20260827,20260826,实施,,430000.0,20382104.0,48.0,46.92
002262.SZ,20260827,20260826,完成,,2815160.0,30262970.0,10.75,10.75
688638.SH,20260827,20260826,实施,,16671.0,549281.76,33.5,32.5
002318.SZ,20260827,20260827,完成,,9292100.0,199886177.5,30.3,17.66
920438.BJ,20260826,,预案,,,212100.0,10.1,10.1
920807.BJ,20260826,,股东大会通过,,,,17.8,
300802.SZ,20260826,20260825,实施,,3549600.0,80428827.78,23.92,15.25
920027.BJ,20260826,20260825,实施,,1062390.0,11928364.17,11.89,10.3
600585.SH,20260826,20260825,完成,,36879800.0,653738468.29,17.62,17.54
301486.SZ,20260826,20260826,完成,,45441.0,1216909.98,26.78,26.78
301132.SZ,20260826,,预案,20270225,,100000000.0,48.48,
002875.SZ,20260826,,预案,,,80000000.0,19.08,
603019.SH,20260826,,预案,,,,13.16,12.26
688598.SH,20260826,,预案,,,,,13.79
603986.SH,20260826,20260825,实施,,1029100.0,401368223.51,398.08,375.05
600566.SH,20260826,20260828,完成,,109141.0,0.0,0.0,0.0
605060.SH,20260826,20260828,完成,,10000.0,,,9.57
002985.SZ,20260826,,预案,20270825,,180000000.0,37.0,
300009.SZ,20260826,,预案,,,321785.0,5.27,4.81
002792.SZ,20260826,,预案,,,,,7.43
601865.SH,20260826,,预案,,,,,14.23
603365.SH,20260826,,预案,,,98603.22,,5.36
688087.SH,20260826,,预案,,,,,11.69
301066.SZ,20260826,,预案,20270824,,30000000.0,17.0,
603931.SH,20260826,,预案,20270825,,80000000.0,56.16,
688251.SH,20260826,,预案,,,,,5.5914
001306.SZ,20260826,,预案,,,1503729.3,,38.79
600449.SH,20260826,,股东大会通过,,,,19.47,
002011.SZ,20260826,,股东大会通过,,,,,6.51
688080.SH,20260826,,股东大会通过,,,,56.0,
601717.SH,20260826,,股东大会通过,,,,21.0,
002229.SZ,20260826,20260826,完成,,2152775.0,7975789.54,3.27,3.27
002229.SZ,20260826,20260826,完成,,850000.0,3128000.0,3.68,3.68
301446.SZ,20260826,20260825,实施,,65000.0,2198500.0,34.1,33.5
600585.SH,20260826,20260825,实施,,35889800.0,653622770.48,17.62,17.54
688162.SH,20260826,20260824,实施,,1441682.0,32452810.86,23.0,20.29
603255.SH,20260826,20260828,完成,,562500.0,,,18.154
603390.SH,20260826,20260828,完成,,18000.0,94860.0,5.27,5.27
002787.SZ,20260826,20260824,实施,,122000.0,2492687.0,20.6,20.37
688677.SH,20260825,20260824,完成,,820000.0,57456178.79,91.99,58.5
600585.SH,20260825,20260824,完成,,36159800.0,641076617.29,17.66,17.53
920925.BJ,20260825,,预案,20270821,,20000000.0,22.0,
300017.SZ,20260825,,股东大会通过,,,,21.09,
300832.SZ,20260825,20260825,停止,,2250400.0,100006300.0,51.36,38.95
300100.SZ,20260825,20260825,实施,,420000.0,8854747.0,21.55,20.5
301272.SZ,20260825,20260825,完成,,105830.0,1594648.05,,14.58
688035.SH,20260825,20260825,完成,,351166.0,23027666.36,67.4,61.91
603986.SH,20260825,20260824,实施,,764100.0,298642597.67,403.0,378.01
603296.SH,20260825,20260824,实施,,3017791.0,208154322.17,76.85,18.46
600028.SH,20260825,20260824,实施,,104285050.0,491786193.9,4.45,4.45
600480.SH,20260825,,预案,,,,2.6616,2.6616
300470.SZ,20260825,,预案,,,141500.0,14.15,14.15
300535.SZ,20260825,,预案,,,,9.99,9.99
300743.SZ,20260825,,预案,,,,5.99,5.99
301225.SZ,20260825,,预案,,,1023594.6,30.3,30.3
300453.SZ,20260825,,预案,,,,,2.8
603028.SH,20260825,,预案,,,,,5.11
603028.SH,20260825,,预案,,,1593061.12,,5.11
603665.SH,20260825,,预案,,,28213166.0,15.17,15.17
300631.SZ,20260825,,预案,,,167250.0,11.15,11.15
002748.SZ,20260825,,预案,20270821,,60000000.0,16.0,
600909.SH,20260825,20260821,完成,,25373724.0,199764454.44,8.5,7.37
603321.SH,20260825,20260827,完成,,865000.0,,,3.14
688429.SH,20260825,20260821,完成,,2123600.0,22226300.0,11.16,9.0
688035.SH,20260825,20260825,实施,,351166.0,23027666.36,67.4,61.91
000819.SZ,20260825,20260821,完成,,3484400.0,24304780.0,9.7,6.35
601127.SH,20260825,20260824,实施,,9975470.0,637094842.26,50.37,49.25
002960.SZ,20260825,20260824,实施,,21780212.0,215112003.17,11.76,8.17
688687.SH,20260825,20260824,实施,,30000.0,545876.72,18.22,18.17
002626.SZ,20260825,20260824,实施,,12233987.0,175324734.43,16.94,12.91
600585.SH,20260825,20260824,实施,,35169800.0,640960919.48,17.66,17.53
603341.SH,20260825,20260824,实施,,6637051.0,250002416.71,37.2,36.18
600459.SH,20260825,20260827,完成,,100868.0,,,10.77
605208.SH,20260825,20260824,实施,,289100.0,3876500.0,13.55,13.33
600216.SH,20260825,20260824,实施,,629300.0,7999702.0,12.83,12.55
688677.SH,20260825,20260824,实施,,820000.0,57456178.79,91.99,58.5
920378.BJ,20260824,,预案,,,,1.62,1.62
300157.SZ,20260824,,股东大会通过,,,,,1.61
300222.SZ,20260824,,股东大会通过,,,,18.09,
920634.BJ,20260824,20260820,完成,,10000.0,60500.0,6.05,6.05
301265.SZ,20260824,20260824,实施,,3175210.0,61752620.68,20.12,17.75
605177.SH,20260824,20260826,完成,,14500.0,137315.0,9.47,9.47
002587.SZ,20260824,20260821,实施,,720000.0,3845974.0,5.38,5.25
688258.SH,20260822,20260820,完成,,397080.0,38923181.11,101.36,91.52
603986.SH,20260822,20260821,实施,,247000.0,100399700.0,409.95,400.3
603683.SH,20260822,,预案,,,60750.0,8.28,4.05
603228.SH,20260822,,预案,,,,9.39,9.39
600918.SH,20260822,,预案,,,200000000.0,8.4,
603486.SH,20260822,,预案,,,3041986.5,18.83,18.83
002911.SZ,20260822,,预案,,,,,3.2927
300226.SZ,20260822,,预案,,,100000000.0,2.5,
002478.SZ,20260822,,预案,,,317220.0,3.11,3.11
600698.SH,20260822,,预案,,,,,2.83
300904.SZ,20260822,,预案,,,2036548.8,20.24,20.24
688687.SH,20260822,,预案,20270820,,80000000.0,25.87,
603699.SH,20260822,,预案,,,1067871.04,14.32,14.32
002105.SZ,20260822,,预案,,,,,3.49
600585.SH,20260822,20260821,实施,,34199800.0,623900251.48,17.47,17.39
603296.SH,20260822,20260821,实施,,2221060.0,170081352.17,78.8,77.59
603341.SH,20260822,20260821,实施,,6514851.0,245501761.71,36.6,36.3
600028.SH,20260822,20260821,实施,,104257050.0,491661733.9,5.13,5.08
300133.SZ,20260821,20260820,完成,,41040.0,146348.64,3.566,3.566
300184.SZ,20260821,20260820,完成,,2417600.0,29999149.6,12.73,11.82
301263.SZ,20260821,20260820,实施,,5432000.0,109280952.16,21.54,17.75
301252.SZ,20260821,20260819,实施,,2134100.0,68422158.0,34.04,27.6
301382.SZ,20260821,20260820,完成,,266500.0,2013327.43,,7.32
603160.SH,20260821,,预案,,,0.0,0.0,0.0
688486.SH,20260821,,股东大会通过,,,58630.62,24.46,24.46
603986.SH,20260821,,股东大会通过,,,,750.0,
002850.SZ,20260821,20260819,实施,,164300.0,29988044.0,183.1,182.0
002436.SZ,20260821,,预案,20270819,,100000000.0,42.0,
300133.SZ,20260821,,预案,,,203284.8,3.715,3.715
688513.SH,20260821,,预案,,,,,21.63
603051.SH,20260821,,预案,20270820,,100000000.0,30.43,
600785.SH,20260821,,预案,20270819,,400000000.0,12.78,
603517.SH,20260821,,预案,,,200000000.0,15.72,
600662.SH,20260821,,预案,,,69052.3,2.69,2.69
605077.SH,20260821,,预案,,,122100.0,8.14,8.14
600350.SH,20260821,,股东大会通过,,,,17.28,
601006.SH,20260821,,股东大会通过,,,,7.1,
002722.SZ,20260821,20260819,实施,,2281200.0,28904934.99,13.36,12.12
601330.SH,20260821,20260825,完成,,180000.0,535000.0,,2.95
002429.SZ,20260821,20260819,实施,,3662498.0,29766233.8,8.17,8.09
603296.SH,20260821,20260820,实施,,1836620.0,140101154.17,79.8,77.21
000526.SZ,20260821,20260820,完成,,2949700.0,98948893.8,38.58,26.04
001387.SZ,20260821,20260819,完成,,36959.0,261961.38,,6.97
002466.SZ,20260821,20260821,完成,,113113.0,1890118.23,16.71,16.71
603836.SH,20260821,20260820,实施,,8649780.0,73993208.8,9.05,7.79
601956.SH,20260821,20260819,完成,,13386900.0,79990867.0,7.98,4.41
603341.SH,20260821,20260820,实施,,6423651.0,242178381.71,36.92,36.17
002102.SZ,20260821,20260819,完成,,,,4.7,
000636.SZ,20260821,20260819,完成,,,,26.77,
002683.SZ,20260821,20260820,实施,,167800.0,4934343.0,29.8,29.2
600585.SH,20260821,20260820,实施,,33359800.0,609262179.48,17.61,17.47
600028.SH,20260821,20260820,实施,,103700050.0,488804431.9,5.17,5.09
605020.SH,20260821,20260820,实施,,2110900.0,69992800.0,35.23,31.29
603037.SH,20260821,20260819,完成,,5706958.0,57797184.06,10.5,9.59
603799.SH,20260821,20260820,实施,,500000.0,19727900.0,39.85,39.2
603043.SH,20260821,20260825,完成,,1629000.0,,9.03,7.85
300639.SZ,20260821,20260819,实施,,21573566.0,124983512.21,6.32,5.35
600233.SH,20260821,20260820,实施,,1139800.0,19995300.0,17.63,17.45
920533.BJ,20260820,,预案,20270220,,19200000.0,30.0,
301313.SZ,20260820,20260819,完成,,1120000.0,21581280.0,19.269,19.269
300203.SZ,20260820,20260819,完成,,8000079.0,133462018.95,20.82,11.05
300852.SZ,20260820,20260819,实施,,31700.0,1435007.0,45.64,44.85
688018.SH,20260820,20260818,实施,,470995.0,52094802.2,111.25,109.47
601138.SH,20260820,20260819,实施,,2414402.0,149099932.68,61.97,61.35
002847.SZ,20260820,,预案,,,3089700.0,,34.18
600276.SH,20260820,,预案,20270819,,2000000000.0,81.78,
002281.SZ,20260820,,预案,,,2213827.0,28.27,10.99
603650.SH,20260820,,预案,,,347750.72,13.04,13.04
001314.SZ,20260820,,股东大会通过,,,1872300.0,26.09,26.09
002050.SZ,20260820,20260819,实施,,4124922.0,148837570.44,37.0,36.61
605589.SH,20260820,20260824,完成,,6000.0,65400.0,11.0,10.8
603324.SH,20260820,20260824,完成,,595260.0,,,14.5833
605118.SH,20260820,20260824,完成,,46000.0,425510.0,9.29,8.68
603296.SH,20260820,20260824,完成,,398431.0,8170063.77,23.03,18.46
300001.SZ,20260820,20260819,实施,,2324700.0,84330891.0,36.98,36.0
605020.SH,20260820,20260819,实施,,1780000.0,59207300.0,35.23,31.29
002895.SZ,20260820,20260820,完成,,38000.0,319200.0,8.4,8.4
600585.SH,20260820,20260819,实施,,32549800.0,595038652.48,17.51,17.43
605288.SH,20260820,20260824,完成,,269696.0,,,18.404
603189.SH,20260820,20260819,实施,,114400.0,1003120.0,8.83,8.71
600382.SH,20260820,20260819,实施,,7355400.0,46203691.12,6.46,6.08
600028.SH,20260820,20260819,实施,,103100050.0,485737213.9,5.15,5.06
000882.SZ,20260820,20260819,实施,,33575500.0,46693934.0,1.48,1.29
603341.SH,20260820,20260819,实施,,6263751.0,236338688.71,38.34,36.22
002821.SZ,20260820,20260820,完成,,117500.0,4472780.0,53.24,36.42
002879.SZ,20260820,20260818,实施,,5819050.0,101571182.95,19.86,14.04
601616.SH,20260820,20260819,实施,,17808500.0,66177300.0,3.85,3.62
688100.SH,20260820,20260819,实施,,1500000.0,38878929.74,26.15,25.43
300811.SZ,20260819,,股东大会通过,,,,122.69,
601996.SH,20260819,20260818,完成,,34289000.0,80041734.0,2.62,2.04
300691.SZ,20260819,20260818,完成,,2210000.0,33133182.0,16.5,11.15
300790.SZ,20260819,20260819,完成,,,,10.0,
300637.SZ,20260819,20260817,实施,,82000.0,750083.0,9.23,9.1
000651.SZ,20260819,20260818,实施,,495600.0,19736208.0,40.1,39.7
688018.SH,20260819,,预案,20261118,,200000000.0,135.0,
000759.SZ,20260819,20260817,完成,,6434104.0,19988616.42,,3.0
000651.SZ,20260819,20260817,实施,,135500.0,5383600.0,39.84,39.7
688662.SH,20260819,,预案,,,,,11.54
001301.SZ,20260819,,预案,,,,,14.95
600351.SH,20260819,,股东大会通过,,,,6.95,
002847.SZ,20260819,,股东大会通过,,,5834400.0,,34.18
600429.SH,20260819,20260821,完成,,4531639.0,13327550.299,2.941,2.941
600673.SH,20260819,20260818,实施,,10868576.0,400170700.0,37.81,35.65
600755.SH,20260819,20260821,完成,,5462610.0,26876041.2,4.92,4.92
600062.SH,20260819,20260821,完成,,10059.0,60000.0,5.654,5.654
605077.SH,20260819,20260821,完成,,346400.0,2819696.0,8.14,8.14
605337.SH,20260819,20260821,完成,,2486200.0,18646500.0,7.5,7.5
002192.SZ,20260819,20260818,实施,,180000.0,12683100.0,70.74,70.13
000759.SZ,20260819,20260819,完成,,6434104.0,19988616.42,,3.0
600028.SH,20260819,20260818,实施,,102700050.0,483686031.9,5.05,5.04
603341.SH,20260819,20260818,实施,,5728951.0,216344358.71,39.2,38.28
601996.SH,20260819,20260818,实施,,34289000.0,80041734.0,2.62,2.04
600585.SH,20260819,20260818,实施,,31789800.0,581755136.16,17.45,17.34
603130.SH,20260819,20260818,实施,,118100.0,4997000.0,43.38,41.62
003015.SZ,20260819,20260817,实施,,4470300.0,50002670.0,12.3,10.5
002363.SZ,20260819,20260817,完成,,795000.0,2870745.0,3.611,3.611
920212.BJ,20260818,,预案,,,49488.0,4.124,4.124
688018.SH,20260818,20260814,完成,,915663.0,99990750.37,115.0,102.68
300240.SZ,20260818,,预案,20270814,,60000000.0,7.95,
000034.SZ,20260818,,预案,20270814,,400000000.0,39.72,
688100.SH,20260818,,预案,20270816,,200000000.0,43.0,
301011.SZ,20260818,,预案,,,20000000.0,21.64,
002975.SZ,20260818,,股东大会通过,,,437508.39,12.62,12.62
002646.SZ,20260818,20260817,完成,,2769000.0,20591733.72,,7.12
601633.SH,20260818,20260820,完成,,6931291.0,93711054.32,13.52,13.52
001314.SZ,20260818,20260818,完成,,40000.0,1043600.0,26.09,26.09
600327.SH,20260818,20260817,实施,,8847800.0,35800488.64,4.3,3.89
002960.SZ,20260818,20260817,实施,,11033720.0,123779281.84,11.76,8.17
603833.SH,20260818,20260818,完成,,,,155.0,
600458.SH,20260818,20260820,完成,,183760.0,,,4.882
002826.SZ,20260818,20260817,实施,,125000.0,2230082.0,17.91,17.79
600028.SH,20260818,20260817,实施,,102200250.0,481162536.9,5.01,4.98
002959.SZ,20260818,20260814,实施,,1755350.0,59272432.0,39.77,31.25
603341.SH,20260818,20260817,实施,,5212051.0,196344989.71,40.55,38.46
002006.SZ,20260818,20260814,完成,,,,25.0,
301387.SZ,20260818,20260817,完成,,27300.0,517608.0,18.96,18.96
301090.SZ,20260818,20260818,完成,,1528130.0,7942800.0,5.1984,5.1984
600585.SH,20260818,20260817,实施,,30989800.0,567837257.16,17.43,17.32
300595.SZ,20260817,20260817,完成,,559238.0,8117342.47,14.515,14.515
300595.SZ,20260817,20260817,完成,,373277.0,10253790.62,29.899,17.515
301223.SZ,20260817,20260805,完成,,2520000.0,40095240.0,16.65,15.29
601777.SH,20260817,20260814,实施,,260600.0,2119900.0,8.15,8.12
301501.SZ,20260817,20260814,实施,,20000.0,585200.0,29.3,29.2
600859.SH,20260817,20260814,实施,,80000.0,788400.0,9.87,9.85
603456.SH,20260815,20260815,实施,,15412800.0,211623800.0,16.07,12.12
002916.SZ,20260815,,股东大会通过,,,2064960.0,114.72,114.72
300503.SZ,20260815,,预案,20270814,,150000000.0,120.0,
688169.SH,20260815,20260814,实施,,30501.0,3268320.36,108.64,106.4
600603.SH,20260815,20260817,完成,,,,11.0,
600406.SH,20260815,,预案,20270814,,1000000000.0,35.17,
688352.SH,20260815,,预案,20270814,,150000000.0,25.87,
603816.SH,20260815,,预案,,,871680.0,9.08,9.08
002826.SZ,20260815,,预案,20270813,,70000000.0,25.74,
600298.SH,20260815,,预案,,,,,14.31
002683.SZ,20260815,,预案,20270814,,100000000.0,41.85,
002870.SZ,20260815,,预案,20270214,,30000000.0,55.0,
605088.SH,20260815,,预案,,,927637.2,9.17,9.17
603097.SH,20260815,,预案,,,2769984.0,8.64,8.64
002116.SZ,20260815,,股东大会通过,,,,5.3247,3.5702
600603.SH,20260815,20260813,完成,,39529200.0,200494927.85,10.96,4.05
002701.SZ,20260815,20260813,完成,,42845948.0,201679215.03,4.99,4.22
688657.SH,20260815,20260813,完成,,1690475.0,49972836.83,35.23,26.56
600276.SH,20260815,20260814,实施,,16591040.0,1003919449.09,53.2,52.4
601919.SH,20260815,20260814,实施,,37157524.0,545618800.06,15.4,15.37
600028.SH,20260815,20260814,实施,,100900250.0,474662473.9,5.03,4.94
000758.SZ,20260815,20260814,完成,,693863.0,1850016.45,,2.57
688716.SH,20260815,20260814,实施,,36500.0,1040807.68,28.8,28.3
002823.SZ,20260815,20260813,完成,,,,14.97,
603341.SH,20260815,20260814,实施,,4703951.0,176348725.71,39.8,37.88
002657.SZ,20260815,20260813,完成,,738075.0,10775895.0,14.6,14.6
603040.SH,20260814,,预案,,,47150.0,6.5,6.5
301120.SZ,20260814,20260814,实施,,107000.0,1659655.0,15.59,15.4
301078.SZ,20260814,20260813,完成,,71640.0,374319.0,5.225,5.225
920076.BJ,20260814,20260813,实施,,82488.0,1054272.0,12.8,12.75
688169.SH,20260814,,预案,20270811,,30000000.0,154.95,
688035.SH,20260814,20260813,实施,,40300.0,2552810.0,63.86,61.91
603040.SH,20260814,,预案,,,47150.0,6.5,6.5
002801.SZ,20260814,,预案,20270813,,80000000.0,42.0,
000409.SZ,20260814,,股东大会通过,,,,,3.91
300439.SZ,20260814,20260812,完成,,475000.0,2894492.5,,5.83
603773.SH,20260814,20260818,完成,,78000.0,835200.0,,10.24
603192.SH,20260814,20260818,完成,,82930.0,,,6.65
600276.SH,20260814,20260813,实施,,16103040.0,978119889.09,54.27,53.75
002350.SZ,20260814,20260812,完成,,7575997.0,99192187.95,15.34,8.09
601919.SH,20260814,20260813,实施,,36077224.0,528982684.06,15.4,15.17
300351.SZ,20260814,20260812,实施,,7991200.0,109416632.0,14.73,12.56
